Log,LoggingLevel,Method
Storage directory  dataDir  is not formatted for  <*> ,info,"<org.apache.hadoop.hdfs.server.datanode.DataStorage: org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory loadStorageDirectory(org.apache.hadoop.hdfs.server.datanode.DataNode,org.apache.hadoop.hdfs.server.protocol.NamespaceInfo,java.io.File,org.apache.hadoop.hdfs.server.common.HdfsServerConstants$StartupOption)>"
Formatting ...,info,"<org.apache.hadoop.hdfs.server.datanode.DataStorage: org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory loadStorageDirectory(org.apache.hadoop.hdfs.server.datanode.DataNode,org.apache.hadoop.hdfs.server.protocol.NamespaceInfo,java.io.File,org.apache.hadoop.hdfs.server.common.HdfsServerConstants$StartupOption)>"
Storage directory  dataDir  has already been used. ,info,"<org.apache.hadoop.hdfs.server.datanode.DataStorage: java.util.List addStorageLocations(org.apache.hadoop.hdfs.server.datanode.DataNode,org.apache.hadoop.hdfs.server.protocol.NamespaceInfo,java.util.Collection,org.apache.hadoop.hdfs.server.common.HdfsServerConstants$StartupOption)>"
Failed to add storage for block pool:  <*>  :  <*> ,warn,"<org.apache.hadoop.hdfs.server.datanode.DataStorage: java.util.List addStorageLocations(org.apache.hadoop.hdfs.server.datanode.DataNode,org.apache.hadoop.hdfs.server.protocol.NamespaceInfo,java.util.Collection,org.apache.hadoop.hdfs.server.common.HdfsServerConstants$StartupOption)>"
Generated new storageID  <*>  for directory  <*> <*> ,info,"<org.apache.hadoop.hdfs.server.datanode.DataStorage: boolean createStorageID(org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory,boolean)>"
Finalize upgrade for  <*>  failed ,error,<org.apache.hadoop.hdfs.server.datanode.DataStorage$1: void run()>
Finalize upgrade for  <*>  is complete ,info,<org.apache.hadoop.hdfs.server.datanode.DataStorage$1: void run()>
Failed to transfer block  <*> ,warn,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void transferBlocks(java.lang.String,org.apache.hadoop.hdfs.protocol.Block[],org.apache.hadoop.hdfs.protocol.DatanodeInfo[][],org.apache.hadoop.hdfs.StorageType[][])>"
Can\'t send invalid block  block ,info,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void transferBlock(org.apache.hadoop.hdfs.protocol.ExtendedBlock,org.apache.hadoop.hdfs.protocol.DatanodeInfo[],org.apache.hadoop.hdfs.StorageType[])>"
<*>  Starting thread to transfer  block  to  <*> ,info,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void transferBlock(org.apache.hadoop.hdfs.protocol.ExtendedBlock,org.apache.hadoop.hdfs.protocol.DatanodeInfo[],org.apache.hadoop.hdfs.StorageType[])>"
"block= <*> , (length= <*> ), syncList= syncList ",debug,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void syncBlock(org.apache.hadoop.hdfs.server.protocol.BlockRecoveryCommand$RecoveringBlock,java.util.List)>"
"Failed to updateBlock (newblock= $u , datanode= <*> ) ",warn,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void syncBlock(org.apache.hadoop.hdfs.server.protocol.BlockRecoveryCommand$RecoveringBlock,java.util.List)>"
Started plug-in  p ,info,<org.apache.hadoop.hdfs.server.datanode.DataNode: void startPlugins(org.apache.hadoop.conf.Configuration)>
ServicePlugin  p  could not be started ,warn,<org.apache.hadoop.hdfs.server.datanode.DataNode: void startPlugins(org.apache.hadoop.conf.Configuration)>
Starting DataNode with maxLockedMemory =  <*> ,info,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void startDataNode(org.apache.hadoop.conf.Configuration,java.util.List,org.apache.hadoop.hdfs.server.datanode.SecureDataNodeStarter$SecureResources)>"
dnUserName =  <*> ,info,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void startDataNode(org.apache.hadoop.conf.Configuration,java.util.List,org.apache.hadoop.hdfs.server.datanode.SecureDataNodeStarter$SecureResources)>"
supergroup =  <*> ,info,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void startDataNode(org.apache.hadoop.conf.Configuration,java.util.List,org.apache.hadoop.hdfs.server.datanode.SecureDataNodeStarter$SecureResources)>"
shutdownDatanode command received (upgrade= forUpgrade ). Shutting down Datanode... ,info,<org.apache.hadoop.hdfs.server.datanode.DataNode: void shutdownDatanode(boolean)>
Stopped plug-in  p ,info,<org.apache.hadoop.hdfs.server.datanode.DataNode: void shutdown()>
"Waiting for threadgroup to exit, active threads is  <*> ",info,<org.apache.hadoop.hdfs.server.datanode.DataNode: void shutdown()>
Shutdown complete.,info,<org.apache.hadoop.hdfs.server.datanode.DataNode: void shutdown()>
ServicePlugin  p  could not be stopped ,warn,<org.apache.hadoop.hdfs.server.datanode.DataNode: void shutdown()>
Exception shutting down DataNode,warn,<org.apache.hadoop.hdfs.server.datanode.DataNode: void shutdown()>
Received exception in BlockPoolManager#shutDownAll: ,warn,<org.apache.hadoop.hdfs.server.datanode.DataNode: void shutdown()>
Exception when unlocking storage:  <*> ,warn,<org.apache.hadoop.hdfs.server.datanode.DataNode: void shutdown()>
Exception in secureMain,fatal,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void secureMain(java.lang.String[],org.apache.hadoop.hdfs.server.datanode.SecureDataNodeStarter$SecureResources)>"
Exiting Datanode,warn,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void secureMain(java.lang.String[],org.apache.hadoop.hdfs.server.datanode.SecureDataNodeStarter$SecureResources)>"
Exiting Datanode,warn,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void secureMain(java.lang.String[],org.apache.hadoop.hdfs.server.datanode.SecureDataNodeStarter$SecureResources)>"
Exiting Datanode,warn,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void secureMain(java.lang.String[],org.apache.hadoop.hdfs.server.datanode.SecureDataNodeStarter$SecureResources)>"
"Block token params received from NN: for block pool  blockPoolId  keyUpdateInterval= <*>  min(s), tokenLifetime= <*>  min(s) ",info,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void registerBlockPoolWithSecretManager(org.apache.hadoop.hdfs.server.protocol.DatanodeRegistration,java.lang.String)>"
Adding new volumes:  <*> ,info,<org.apache.hadoop.hdfs.server.datanode.DataNode: void refreshVolumes(java.lang.String)>
Storage directory is loaded:  <*> ,info,<org.apache.hadoop.hdfs.server.datanode.DataNode: void refreshVolumes(java.lang.String)>
Deactivating volumes:  <*> ,info,<org.apache.hadoop.hdfs.server.datanode.DataNode: void refreshVolumes(java.lang.String)>
Recovery for replica  <*>  on data-node  id  is already in progress. Recovery id =  <*>  is aborted. ,warn,<org.apache.hadoop.hdfs.server.datanode.DataNode: void recoverBlock(org.apache.hadoop.hdfs.server.protocol.BlockRecoveryCommand$RecoveringBlock)>
Failed to obtain replica info for block (= <*> ) from datanode (= id ) ,warn,<org.apache.hadoop.hdfs.server.datanode.DataNode: void recoverBlock(org.apache.hadoop.hdfs.server.protocol.BlockRecoveryCommand$RecoveringBlock)>
Reconfiguring  property  to  newVal ,info,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void reconfigurePropertyImpl(java.lang.String,java.lang.String)>"
Cannot find BPOfferService for reporting block receiving for bpid= <*> ,error,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void notifyNamenodeReceivingBlock(org.apache.hadoop.hdfs.protocol.ExtendedBlock,java.lang.String)>"
Cannot find BPOfferService for reporting block received for bpid= <*> ,error,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void notifyNamenodeReceivedBlock(org.apache.hadoop.hdfs.protocol.ExtendedBlock,java.lang.String,java.lang.String)>"
Cannot find BPOfferService for reporting block deleted for bpid= <*> ,error,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void notifyNamenodeDeletedBlock(org.apache.hadoop.hdfs.protocol.ExtendedBlock,java.lang.String)>"
"who  calls recoverBlock( <*> , targets=[ <*> ] , newGenerationStamp= <*> ) ",info,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void logRecoverBlock(java.lang.String,org.apache.hadoop.hdfs.server.protocol.BlockRecoveryCommand$RecoveringBlock)>"
Received exception in Datanode#join:  <*> ,warn,<org.apache.hadoop.hdfs.server.datanode.DataNode: void join()>
Setting up storage: nsid= <*> ;bpid= <*> ;lv= <*> ;nsInfo= nsInfo ;dnuuid= <*> ,info,<org.apache.hadoop.hdfs.server.datanode.DataNode: void initStorage(org.apache.hadoop.hdfs.server.protocol.NamespaceInfo)>
Opened IPC server at  <*> ,info,<org.apache.hadoop.hdfs.server.datanode.DataNode: void initIpcServer(org.apache.hadoop.conf.Configuration)>
Periodic Directory Tree Verification scan is disabled because  reason#_ ,info,<org.apache.hadoop.hdfs.server.datanode.DataNode: void initDirectoryScanner(org.apache.hadoop.conf.Configuration)>
Opened streaming server at  <*> ,info,<org.apache.hadoop.hdfs.server.datanode.DataNode: void initDataXceiver(org.apache.hadoop.conf.Configuration)>
Listening on UNIX domain socket:  <*> ,info,<org.apache.hadoop.hdfs.server.datanode.DataNode: void initDataXceiver(org.apache.hadoop.conf.Configuration)>
Periodic Block Verification scan disabled because  reason#_ ,info,<org.apache.hadoop.hdfs.server.datanode.DataNode: void initDataBlockScanner(org.apache.hadoop.conf.Configuration)>
DataNode.handleDiskError: Keep Running:  <*> ,warn,<org.apache.hadoop.hdfs.server.datanode.DataNode: void handleDiskError(java.lang.String)>
DataNode is shutting down:  errMsgr ,warn,<org.apache.hadoop.hdfs.server.datanode.DataNode: void handleDiskError(java.lang.String)>
"deleteBlockPool command received for block pool  blockPoolId , force= force ",info,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void deleteBlockPool(java.lang.String,boolean)>"
"The block pool  blockPoolId  is still running, cannot be deleted. ",warn,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void deleteBlockPool(java.lang.String,boolean)>"
Cannot find BPOfferService for reporting block received for bpid= <*> ,warn,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void closeBlock(org.apache.hadoop.hdfs.protocol.ExtendedBlock,java.lang.String,java.lang.String)>"
Got:  <*> ,debug,<org.apache.hadoop.hdfs.server.datanode.DataNode: void checkReadAccess(org.apache.hadoop.hdfs.protocol.ExtendedBlock)>
Starting CheckDiskError Thread,info,<org.apache.hadoop.hdfs.server.datanode.DataNode: void checkDiskErrorAsync()>
Generated and persisted new Datanode UUID  <*> ,info,<org.apache.hadoop.hdfs.server.datanode.DataNode: void checkDatanodeUuid()>
Got:  <*> ,debug,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void checkBlockToken(org.apache.hadoop.hdfs.protocol.ExtendedBlock,org.apache.hadoop.security.token.Token,org.apache.hadoop.hdfs.security.token.block.BlockTokenSecretManager$AccessMode)>"
File descriptor passing is enabled.,info,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void <init>(org.apache.hadoop.conf.Configuration,java.util.List,org.apache.hadoop.hdfs.server.datanode.SecureDataNodeStarter$SecureResources)>"
Configured hostname is  <*> ,info,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void <init>(org.apache.hadoop.conf.Configuration,java.util.List,org.apache.hadoop.hdfs.server.datanode.SecureDataNodeStarter$SecureResources)>"
File descriptor passing is disabled because  <*> ,warn,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void <init>(org.apache.hadoop.conf.Configuration,java.util.List,org.apache.hadoop.hdfs.server.datanode.SecureDataNodeStarter$SecureResources)>"
Connecting to datanode  <*>  addr= <*> ,debug,"<org.apache.hadoop.hdfs.server.datanode.DataNode: org.apache.hadoop.hdfs.server.protocol.InterDatanodeProtocol createInterDataNodeProtocolProxy(org.apache.hadoop.hdfs.protocol.DatanodeID,org.apache.hadoop.conf.Configuration,int,boolean)>"
getBlockLocalPathInfo successful block= block  blockfile  <*>  metafile  <*> ,trace,"<org.apache.hadoop.hdfs.server.datanode.DataNode: org.apache.hadoop.hdfs.protocol.BlockLocalPathInfo getBlockLocalPathInfo(org.apache.hadoop.hdfs.protocol.ExtendedBlock,org.apache.hadoop.security.token.Token)>"
getBlockLocalPathInfo for block= block  returning null ,trace,"<org.apache.hadoop.hdfs.server.datanode.DataNode: org.apache.hadoop.hdfs.protocol.BlockLocalPathInfo getBlockLocalPathInfo(org.apache.hadoop.hdfs.protocol.ExtendedBlock,org.apache.hadoop.security.token.Token)>"
"Although short-circuit local reads are configured, they are disabled because you didn\'t configure dfs.domain.socket.path",warn,"<org.apache.hadoop.hdfs.server.datanode.DataNode: org.apache.hadoop.hdfs.net.DomainPeerServer getDomainPeerServer(org.apache.hadoop.conf.Configuration,int)>"
Failed to initialize storage directory  locationString . Exception details:  <*> ,error,<org.apache.hadoop.hdfs.server.datanode.DataNode: java.util.List getStorageLocations(org.apache.hadoop.conf.Configuration)>
Failed to initialize storage directory  locationString . Exception details:  <*> ,error,<org.apache.hadoop.hdfs.server.datanode.DataNode: java.util.List getStorageLocations(org.apache.hadoop.conf.Configuration)>
Invalid dfs.datanode.data.dir  <*>  :  ,warn,"<org.apache.hadoop.hdfs.server.datanode.DataNode: java.util.List checkStorageLocations(java.util.Collection,org.apache.hadoop.fs.LocalFileSystem,org.apache.hadoop.hdfs.server.datanode.DataNode$DataNodeDiskChecker)>"
requestShortCircuitFdsForRead failed,debug,"<org.apache.hadoop.hdfs.server.datanode.DataNode: java.io.FileInputStream[] requestShortCircuitFdsForRead(org.apache.hadoop.hdfs.protocol.ExtendedBlock,org.apache.hadoop.security.token.Token,int)>"
"-r, --rack arguments are not supported anymore. RackID resolution is handled by the NameNode.",error,"<org.apache.hadoop.hdfs.server.datanode.DataNode: boolean parseArguments(java.lang.String[],org.apache.hadoop.conf.Configuration)>"
Connecting to datanode  <*> ,debug,<org.apache.hadoop.hdfs.server.datanode.DataNode$DataTransfer: void run()>
<*> : close-ack= <*> ,debug,<org.apache.hadoop.hdfs.server.datanode.DataNode$DataTransfer: void run()>
<*> : Transmitted  <*>  (numBytes= <*> ) to  <*> ,info,<org.apache.hadoop.hdfs.server.datanode.DataNode$DataTransfer: void run()>
<*> :Failed to transfer  <*>  to  <*>  got  ,warn,<org.apache.hadoop.hdfs.server.datanode.DataNode$DataTransfer: void run()>
"<*> :  b  (numBytes= <*> ) , stage= stage , clientname= clientname , targets= <*> , target storage types= <*> ",debug,"<org.apache.hadoop.hdfs.server.datanode.DataNode$DataTransfer: void <init>(org.apache.hadoop.hdfs.server.datanode.DataNode,org.apache.hadoop.hdfs.protocol.DatanodeInfo[],org.apache.hadoop.hdfs.StorageType[],org.apache.hadoop.hdfs.protocol.ExtendedBlock,org.apache.hadoop.hdfs.protocol.datatransfer.BlockConstructionStage,java.lang.String)>"
InterruptedException in check disk error thread,debug,<org.apache.hadoop.hdfs.server.datanode.DataNode$6: void run()>
Unexpected exception occurred while checking disk error   <*> ,warn,<org.apache.hadoop.hdfs.server.datanode.DataNode$6: void run()>
recoverBlocks FAILED:  b ,warn,<org.apache.hadoop.hdfs.server.datanode.DataNode$4: void run()>
Block Pool  <*>  is not alive ,warn,<org.apache.hadoop.hdfs.server.datanode.DataBlockScanner: void run()>
Removed bpid= blockPoolId  from blockPoolScannerMap ,info,<org.apache.hadoop.hdfs.server.datanode.DataBlockScanner: void removeBlockPool(java.lang.String)>
No block pool scanner found for block pool id:  poolId ,warn,"<org.apache.hadoop.hdfs.server.datanode.DataBlockScanner: void deleteBlocks(java.lang.String,org.apache.hadoop.hdfs.protocol.Block[])>"
No block pool scanner found for block pool id:  poolId ,warn,"<org.apache.hadoop.hdfs.server.datanode.DataBlockScanner: void deleteBlock(java.lang.String,org.apache.hadoop.hdfs.protocol.Block)>"
"Added bpid= blockPoolId  to blockPoolScannerMap, new size= <*> ",info,<org.apache.hadoop.hdfs.server.datanode.DataBlockScanner: void addBlockPool(java.lang.String)>
No block pool scanner found for block pool id:  <*> ,warn,<org.apache.hadoop.hdfs.server.datanode.DataBlockScanner: void addBlock(org.apache.hadoop.hdfs.protocol.ExtendedBlock)>
"No block pool is up, going to wait",warn,<org.apache.hadoop.hdfs.server.datanode.DataBlockScanner: org.apache.hadoop.hdfs.server.datanode.BlockPoolSliceScanner getNextBPScanner(java.lang.String)>
Received exception:  <*> ,warn,<org.apache.hadoop.hdfs.server.datanode.DataBlockScanner: org.apache.hadoop.hdfs.server.datanode.BlockPoolSliceScanner getNextBPScanner(java.lang.String)>
Periodic block scanner is not running. Please check the datanode log if this is unexpected.,append,"<org.apache.hadoop.hdfs.server.datanode.DataBlockScanner$Servlet: void doGet(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>"
Periodic block scanner is not running,warn,"<org.apache.hadoop.hdfs.server.datanode.DataBlockScanner$Servlet: void doGet(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>"
Error reporting an error to NameNode  <*> ,warn,"<org.apache.hadoop.hdfs.server.datanode.BPServiceActor: void trySendErrorReport(int,java.lang.String)>"
<*> : scheduling an incremental block report. ,info,<org.apache.hadoop.hdfs.server.datanode.BPServiceActor: void triggerBlockReport(org.apache.hadoop.hdfs.client.BlockReportOptions)>
<*> : scheduling a full block report. ,info,<org.apache.hadoop.hdfs.server.datanode.BPServiceActor: void triggerBlockReport(org.apache.hadoop.hdfs.client.BlockReportOptions)>
BPOfferService  this  interrupted while  stateString ,info,"<org.apache.hadoop.hdfs.server.datanode.BPServiceActor: void sleepAndLogInterrupts(int,java.lang.String)>"
