Log,LoggingLevel,Method
"Node {} has finalized features epoch: {}, finalized features: {}, supported features: {}, API versions: {}.",debug,"<org.apache.kafka.clients.NetworkClient: void handleApiVersionsResponse(java.util.List,org.apache.kafka.clients.NetworkClient$InFlightRequest,long,org.apache.kafka.common.requests.ApiVersionsResponse)>"
Not sending transactional request {} because we are in an error state,trace,<org.apache.kafka.clients.producer.internals.TransactionManager: org.apache.kafka.clients.producer.internals.TransactionManager$TxnRequestHandler nextRequest(boolean)>
Not sending EndTxn for completed transaction since no partitions or offsets were successfully added,debug,<org.apache.kafka.clients.producer.internals.TransactionManager: org.apache.kafka.clients.producer.internals.TransactionManager$TxnRequestHandler nextRequest(boolean)>
Request {} dequeued for sending,trace,<org.apache.kafka.clients.producer.internals.TransactionManager: org.apache.kafka.clients.producer.internals.TransactionManager$TxnRequestHandler nextRequest(boolean)>
Adding newly assigned partitions: {},info,<org.apache.kafka.clients.consumer.internals.ConsumerCoordinator: java.lang.Exception invokePartitionsAssigned(java.util.SortedSet)>
User provided listener {} failed on invocation of onPartitionsAssigned for partitions {},error,<org.apache.kafka.clients.consumer.internals.ConsumerCoordinator: java.lang.Exception invokePartitionsAssigned(java.util.SortedSet)>
Sending follower SyncGroup to coordinator {}: {},debug,<org.apache.kafka.clients.consumer.internals.AbstractCoordinator: org.apache.kafka.clients.consumer.internals.RequestFuture onJoinFollower()>
The OAuth login configuration encountered an error when initializing the AccessTokenRetriever,<init>,"<org.apache.kafka.common.security.oauthbearer.secured.OAuthBearerLoginCallbackHandler: void init(org.apache.kafka.common.security.oauthbearer.secured.AccessTokenRetriever,org.apache.kafka.common.security.oauthbearer.secured.AccessTokenValidator)>"
Handling Kafka request {} during {},debug,<org.apache.kafka.common.security.authenticator.SaslServerAuthenticator: boolean handleKafkaRequest(byte[])>
"Received client packet of length {} starting with bytes x{}, process as GSSAPI packet",debug,<org.apache.kafka.common.security.authenticator.SaslServerAuthenticator: boolean handleKafkaRequest(byte[])>
"First client packet is not a SASL mechanism request, using default mechanism GSSAPI",debug,<org.apache.kafka.common.security.authenticator.SaslServerAuthenticator: boolean handleKafkaRequest(byte[])>
Setting bootstrap cluster metadata {}.,debug,"<org.apache.kafka.clients.admin.internals.AdminMetadataManager: void update(org.apache.kafka.common.Cluster,long)>"
Updating cluster metadata to {},debug,"<org.apache.kafka.clients.admin.internals.AdminMetadataManager: void update(org.apache.kafka.common.Cluster,long)>"
"XCertificate: Alg:{}, Serial:{}, Subject:{}, Issuer:{}, Key type:{}, Length:{}, Cert Id:{}, Valid from:{}, Valid until:{}",fine,"<jdk.internal.event.EventHelper: void logX509CertificateEvent(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,long,long,long)>"
Sending {} {} to broker {},debug,<org.apache.kafka.clients.consumer.internals.Fetcher: int sendFetches()>
"Heartbeat groupID=, <*>,  , ",<init>,"<org.apache.kafka.clients.consumer.internals.Heartbeat: void <init>(org.apache.kafka.clients.GroupRebalanceConfig,org.apache.kafka.common.utils.Time)>"
"Not fetching from {} for partition {} since it is marked offline or is missing from our metadata, using the leader instead.",trace,"<org.apache.kafka.clients.consumer.internals.Fetcher: org.apache.kafka.common.Node selectReadReplica(org.apache.kafka.common.TopicPartition,org.apache.kafka.common.Node,long)>"
`OffsetFetch` request for group id {} failed due to error {},debug,"<org.apache.kafka.clients.admin.internals.ListConsumerGroupOffsetsHandler: void handleGroupError(org.apache.kafka.clients.admin.internals.CoordinatorKey,org.apache.kafka.common.protocol.Errors,java.util.Map,java.util.Set)>"
`OffsetFetch` request for group id {} failed because the coordinator is still in the process of loading state. Will retry,debug,"<org.apache.kafka.clients.admin.internals.ListConsumerGroupOffsetsHandler: void handleGroupError(org.apache.kafka.clients.admin.internals.CoordinatorKey,org.apache.kafka.common.protocol.Errors,java.util.Map,java.util.Set)>"
`OffsetFetch` request for group id {} returned error {}. Will attempt to find the coordinator again and retry,debug,"<org.apache.kafka.clients.admin.internals.ListConsumerGroupOffsetsHandler: void handleGroupError(org.apache.kafka.clients.admin.internals.CoordinatorKey,org.apache.kafka.common.protocol.Errors,java.util.Map,java.util.Set)>"
`OffsetFetch` request for group id {} failed due to unexpected error {},error,"<org.apache.kafka.clients.admin.internals.ListConsumerGroupOffsetsHandler: void handleGroupError(org.apache.kafka.clients.admin.internals.CoordinatorKey,org.apache.kafka.common.protocol.Errors,java.util.Map,java.util.Set)>"
Failed during {}: {},debug,<org.apache.kafka.common.security.authenticator.SaslServerAuthenticator: void authenticate()>
"Principal could not be determined from Subject, this may be a transient failure due to Kerberos re-login",<init>,<org.apache.kafka.common.security.authenticator.SaslClientAuthenticator: java.lang.String firstPrincipal(javax.security.auth.Subject)>
Allocating a new {} byte message buffer for topic {} partition {} with remaining timeout {}ms,trace,"<org.apache.kafka.clients.producer.internals.RecordAccumulator: org.apache.kafka.clients.producer.internals.RecordAccumulator$RecordAppendResult append(org.apache.kafka.common.TopicPartition,long,byte[],byte[],org.apache.kafka.common.header.Header[],org.apache.kafka.clients.producer.Callback,long,boolean,long)>"
"Could not construct ListDeserializer as not all required parameters were present -- listClass: {}, inner: {}",error,"<org.apache.kafka.common.serialization.ListDeserializer: void <init>(java.lang.Class,org.apache.kafka.common.serialization.Deserializer)>"
Sent produce request to {}: {},trace,"<org.apache.kafka.clients.producer.internals.Sender: void sendProduceRequest(long,int,short,int,java.util.List)>"
", , <*> <*> bufferSupplier",<init>,"<org.apache.kafka.common.record.AbstractLegacyRecordBatch$DeepRecordsIterator: void <init>(org.apache.kafka.common.record.AbstractLegacyRecordBatch,boolean,int,org.apache.kafka.common.utils.BufferSupplier)>"
"All work has been completed, and the I/O thread is now exiting.",trace,"<org.apache.kafka.clients.admin.KafkaAdminClient$AdminClientRunnable: boolean threadShouldExit(long,long)>"
Forcing a hard I/O thread shutdown. Requests in progress will be aborted.,info,"<org.apache.kafka.clients.admin.KafkaAdminClient$AdminClientRunnable: boolean threadShouldExit(long,long)>"
Hard shutdown in {} ms.,debug,"<org.apache.kafka.clients.admin.KafkaAdminClient$AdminClientRunnable: boolean threadShouldExit(long,long)>"
Principal={}: TGT valid starting at: {},info,<org.apache.kafka.common.security.kerberos.KerberosLogin: long getRefreshTime(javax.security.auth.kerberos.KerberosTicket)>
Principal={}: TGT expires: {},info,<org.apache.kafka.common.security.kerberos.KerberosLogin: long getRefreshTime(javax.security.auth.kerberos.KerberosTicket)>
Created SSLSocketFactory: {},debug,<org.apache.kafka.common.security.oauthbearer.secured.JaasOptionsUtils: javax.net.ssl.SSLSocketFactory createSSLSocketFactory()>
{} timed out at {} after {} attempt(s),debug,"<org.apache.kafka.clients.admin.KafkaAdminClient$Call: void handleTimeoutFailure(long,java.lang.Throwable)>"
Uncaught error in request completion:,error,<org.apache.kafka.clients.NetworkClient: void completeResponses(java.util.List)>
Created new {} SSL engine builder with keystore {} truststore {},info,<org.apache.kafka.common.security.ssl.SslFactory: void reconfigure(java.util.Map)>
"Disabling exponential reconnect backoff because {} is set, but {} is not.",debug,"<org.apache.kafka.clients.CommonClientConfigs: java.util.Map postProcessReconnectBackoffConfigs(org.apache.kafka.common.config.AbstractConfig,java.util.Map)>"
Begin adding new partition {} to transaction,debug,<org.apache.kafka.clients.producer.internals.TransactionManager: void maybeAddPartition(org.apache.kafka.common.TopicPartition)>
Thread starting,debug,<org.apache.kafka.clients.admin.KafkaAdminClient$AdminClientRunnable: void run()>
Timed out {} remaining operation(s) during close.,info,<org.apache.kafka.clients.admin.KafkaAdminClient$AdminClientRunnable: void run()>
Exiting AdminClientRunnable thread.,debug,<org.apache.kafka.clients.admin.KafkaAdminClient$AdminClientRunnable: void run()>
Timed out {} remaining operation(s) during close.,info,<org.apache.kafka.clients.admin.KafkaAdminClient$AdminClientRunnable: void run()>
Exiting AdminClientRunnable thread.,debug,<org.apache.kafka.clients.admin.KafkaAdminClient$AdminClientRunnable: void run()>
{} is assigned to more than one consumer.,error,"<org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor: boolean isBalanced(java.util.Map,java.util.TreeSet,java.util.Map,java.util.Map,int)>"
{} can be moved from consumer {} to consumer {} for a more balanced assignment.,debug,"<org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor: boolean isBalanced(java.util.Map,java.util.TreeSet,java.util.Map,java.util.Map,int)>"
"Broker configuration \'{}\' is applied only to SSL listeners. Listener-prefixed configuration can be used to enable SSL client authentication for SASL_SSL listeners. In future releases, broker-wide option without listener prefix may be applied to SASL_SSL listeners as well. All configuration options intended for specific listeners should be listener-prefixed.",warn,"<org.apache.kafka.common.network.ChannelBuilders: org.apache.kafka.common.network.ChannelBuilder create(org.apache.kafka.common.security.auth.SecurityProtocol,org.apache.kafka.common.network.Mode,org.apache.kafka.common.security.JaasContext$Type,org.apache.kafka.common.config.AbstractConfig,org.apache.kafka.common.network.ListenerName,boolean,java.lang.String,boolean,org.apache.kafka.common.security.authenticator.CredentialCache,org.apache.kafka.common.security.token.delegation.internals.DelegationTokenCache,org.apache.kafka.common.utils.Time,org.apache.kafka.common.utils.LogContext,java.util.function.Supplier)>"
Creating SaslClient: client={};service={};serviceHostname={};mechs={},debug,<org.apache.kafka.common.security.authenticator.SaslClientAuthenticator: javax.security.sasl.SaslClient lambda$createSaslClient$0()>
Resetting idempotent producer ID. ID and epoch before reset are {},debug,<org.apache.kafka.clients.producer.internals.TransactionManager: void resetIdempotentProducerId()>
"producerId: {}, send to partition {} failed fatally. Reducing future sequence numbers by {}",debug,<org.apache.kafka.clients.producer.internals.TransactionManager: void adjustSequencesDueToFailedBatch(org.apache.kafka.clients.producer.internals.ProducerBatch)>
Login module control flag not specified in JAAS config,<init>,<org.apache.kafka.common.security.JaasConfig: javax.security.auth.login.AppConfigurationEntry parseAppConfigurationEntry(java.io.StreamTokenizer)>
Resetting the last seen epoch of partition {} to {} since the associated topicId changed from {} to {},info,"<org.apache.kafka.clients.Metadata: java.util.Optional updateLatestMetadata(org.apache.kafka.common.requests.MetadataResponse$PartitionMetadata,boolean,org.apache.kafka.common.Uuid,org.apache.kafka.common.Uuid)>"
Updating last seen epoch for partition {} from {} to epoch {} from new metadata,debug,"<org.apache.kafka.clients.Metadata: java.util.Optional updateLatestMetadata(org.apache.kafka.common.requests.MetadataResponse$PartitionMetadata,boolean,org.apache.kafka.common.Uuid,org.apache.kafka.common.Uuid)>"
"Got metadata for an older epoch {} (current is {}) for partition {}, not updating",debug,"<org.apache.kafka.clients.Metadata: java.util.Optional updateLatestMetadata(org.apache.kafka.common.requests.MetadataResponse$PartitionMetadata,boolean,org.apache.kafka.common.Uuid,org.apache.kafka.common.Uuid)>"
Could not read file {} for property {},error,<org.apache.kafka.common.config.provider.DirectoryConfigProvider: java.lang.String read(java.nio.file.Path)>
msg,warn,"<org.apache.kafka.common.utils.LogContext$LocationIgnorantKafkaLogger: void warn(java.lang.String,java.lang.Throwable)>"
OffsetCommit request for group id {} returned error {}. Will retry.,debug,"<org.apache.kafka.clients.admin.internals.AlterConsumerGroupOffsetsHandler: void handleError(org.apache.kafka.clients.admin.internals.CoordinatorKey,org.apache.kafka.common.TopicPartition,org.apache.kafka.common.protocol.Errors,java.util.Map,java.util.Set,java.util.Set)>"
OffsetCommit request for group id {} returned error {}. Will rediscover the coordinator and retry.,debug,"<org.apache.kafka.clients.admin.internals.AlterConsumerGroupOffsetsHandler: void handleError(org.apache.kafka.clients.admin.internals.CoordinatorKey,org.apache.kafka.common.TopicPartition,org.apache.kafka.common.protocol.Errors,java.util.Map,java.util.Set,java.util.Set)>"
