Log,LoggingLevel,Method
"Failed to move aside pre-upgrade storage in image directory , <*>, ",error,"<org.apache.hadoop.hdfs.server.namenode.ha.BootstrapStandby: boolean doPreUpgrade(org.apache.hadoop.hdfs.server.namenode.NNStorage,org.apache.hadoop.hdfs.server.protocol.NamespaceInfo)>"
"Adding replicas to map for block pool , <*>,  on volume , <*>, ..., ",info,<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsVolumeList$1: void run()>
"Time to add replicas to map for block pool , <*>,  on volume , <*>, : , timeTaken, ms, ",info,<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsVolumeList$1: void run()>
"Caught exception while adding replicas from , <*>, . Will throw later., ",info,<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsVolumeList$1: void run()>
,debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.hdfs.protocol.HdfsFileStatus startFileInt(java.lang.String,org.apache.hadoop.fs.permission.PermissionStatus,java.lang.String,java.lang.String,java.util.EnumSet,boolean,short,long,org.apache.hadoop.crypto.CryptoProtocolVersion[],boolean)>"
"No block pool is up, going to wait",warn,<org.apache.hadoop.hdfs.server.datanode.DataBlockScanner: org.apache.hadoop.hdfs.server.datanode.BlockPoolSliceScanner getNextBPScanner(java.lang.String)>
"Received exception: , <*>, ",warn,<org.apache.hadoop.hdfs.server.datanode.DataBlockScanner: org.apache.hadoop.hdfs.server.datanode.BlockPoolSliceScanner getNextBPScanner(java.lang.String)>
"Access token was invalid when connecting to , targetAddr,  : , ex, ",info,"<org.apache.hadoop.hdfs.DFSInputStream: boolean tokenRefetchNeeded(java.io.IOException,java.net.InetSocketAddress)>"
Stopping services started for standby state,info,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void stopStandbyServices()>
"Processing , <*>,  messages from DataNodes , that were previously queued during standby state, ",info,<org.apache.hadoop.hdfs.server.blockmanagement.BlockManager: void processAllPendingDNMessages()>
"modifyCachePool of , info,  failed: , ",info,<org.apache.hadoop.hdfs.server.namenode.CacheManager: void modifyCachePool(org.apache.hadoop.hdfs.protocol.CachePoolInfo)>
modifyCachePool of {} successful; {},info,<org.apache.hadoop.hdfs.server.namenode.CacheManager: void modifyCachePool(org.apache.hadoop.hdfs.protocol.CachePoolInfo)>
,setTxid,<org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$GetCurrentEditLogTxidResponseProto$Builder: org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$GetCurrentEditLogTxidResponseProto$Builder mergeFrom(org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$GetCurrentEditLogTxidResponseProto)>
,mergeUnknownFields,<org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$GetCurrentEditLogTxidResponseProto$Builder: org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$GetCurrentEditLogTxidResponseProto$Builder mergeFrom(org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$GetCurrentEditLogTxidResponseProto)>
trying to get DT with no secret manager running,warn,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.security.token.Token getDelegationToken(org.apache.hadoop.io.Text)>
Starting CheckDiskError Thread,info,<org.apache.hadoop.hdfs.server.datanode.DataNode: void checkDiskErrorAsync()>
"Couldn\'t create proxy provider , failoverProxyProviderClass_, ",debug,"<org.apache.hadoop.hdfs.NameNodeProxies: org.apache.hadoop.hdfs.server.namenode.ha.AbstractNNFailoverProxyProvider createFailoverProxyProvider(org.apache.hadoop.conf.Configuration,java.net.URI,java.lang.Class,boolean,java.util.concurrent.atomic.AtomicBoolean)>"
Validating directive {} pool maxRelativeExpiryTime {},trace,"<org.apache.hadoop.hdfs.server.namenode.CacheManager: long validateExpiryTime(org.apache.hadoop.hdfs.protocol.CacheDirectiveInfo,long)>"
"metadata returned: , <*>, ",trace,<org.apache.hadoop.hdfs.DFSClient: org.apache.hadoop.fs.BlockStorageLocation[] getBlockStorageLocations(java.util.List)>
sync_file_range error,warn,<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetAsyncDiskService$2: void run()>
"Fsck: can\'t copy the remains of , <*>,  to , lost+found, because , <*>,  already exists., ",warn,"<org.apache.hadoop.hdfs.server.namenode.NamenodeFsck: void copyBlocksToLostFound(java.lang.String,org.apache.hadoop.hdfs.protocol.HdfsFileStatus,org.apache.hadoop.hdfs.protocol.LocatedBlocks)>"
"Fsck: could not copy block , <*>,  to , <*>, ",error,"<org.apache.hadoop.hdfs.server.namenode.NamenodeFsck: void copyBlocksToLostFound(java.lang.String,org.apache.hadoop.hdfs.protocol.HdfsFileStatus,org.apache.hadoop.hdfs.protocol.LocatedBlocks)>"
"Fsck: there were errors copying the remains of the corrupted file , <*>,  to /lost+found, ",warn,"<org.apache.hadoop.hdfs.server.namenode.NamenodeFsck: void copyBlocksToLostFound(java.lang.String,org.apache.hadoop.hdfs.protocol.HdfsFileStatus,org.apache.hadoop.hdfs.protocol.LocatedBlocks)>"
"Fsck: copied the remains of the corrupted file , <*>,  to /lost+found, ",info,"<org.apache.hadoop.hdfs.server.namenode.NamenodeFsck: void copyBlocksToLostFound(java.lang.String,org.apache.hadoop.hdfs.protocol.HdfsFileStatus,org.apache.hadoop.hdfs.protocol.LocatedBlocks)>"
"copyBlocksToLostFound: error processing , <*>, ",error,"<org.apache.hadoop.hdfs.server.namenode.NamenodeFsck: void copyBlocksToLostFound(java.lang.String,org.apache.hadoop.hdfs.protocol.HdfsFileStatus,org.apache.hadoop.hdfs.protocol.LocatedBlocks)>"
Starting services required for active state,info,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void startActiveServices()>
Catching up to latest edits from old active before taking over writer role in edits logs,info,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void startActiveServices()>
Reprocessing replication and invalidation queues,info,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void startActiveServices()>
"NameNode metadata after re-processing replication and invalidation queues during failover:\n, <*>, ",debug,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void startActiveServices()>
"Will take over writing edit logs at txnid , <*>, ",info,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void startActiveServices()>
"<*>,  got , $u, ",debug,<org.apache.hadoop.hdfs.server.datanode.BlockReceiver$PacketResponder: void run()>
"Relaying an out of band ack of type , <*>, ",info,<org.apache.hadoop.hdfs.server.datanode.BlockReceiver$PacketResponder: void run()>
"Calculated invalid ack time: , oobStatus, ns., ",debug,<org.apache.hadoop.hdfs.server.datanode.BlockReceiver$PacketResponder: void run()>
The downstream error might be due to congestion in upstream including this node. Propagating the error: ,warn,<org.apache.hadoop.hdfs.server.datanode.BlockReceiver$PacketResponder: void run()>
"<*>, : Thread is interrupted., ",info,<org.apache.hadoop.hdfs.server.datanode.BlockReceiver$PacketResponder: void run()>
IOException in BlockReceiver.run(): ,warn,<org.apache.hadoop.hdfs.server.datanode.BlockReceiver$PacketResponder: void run()>
"<*>,  terminating, ",info,<org.apache.hadoop.hdfs.server.datanode.BlockReceiver$PacketResponder: void run()>
"Renewing , <*>, ",info,<org.apache.hadoop.hdfs.DFSClient: long renewDelegationToken(org.apache.hadoop.security.token.Token)>
"Recover failed append to , b, ",info,"<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl: org.apache.hadoop.hdfs.server.datanode.ReplicaInPipeline recoverAppend(org.apache.hadoop.hdfs.protocol.ExtendedBlock,long,long)>"
"rollingUpgrade , action, ",info,<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: org.apache.hadoop.hdfs.protocol.RollingUpgradeInfo rollingUpgrade(org.apache.hadoop.hdfs.protocol.HdfsConstants$RollingUpgradeAction)>
"this, : selecting input streams starting at , fromTxId, <*>_, from among , <*>,  candidate file(s), ",debug,"<org.apache.hadoop.hdfs.server.namenode.FileJournalManager: void selectInputStreams(java.util.Collection,long,boolean)>"
Interrupted while processing replication queues.,info,<org.apache.hadoop.hdfs.server.blockmanagement.BlockManager$1: void run()>
Error while processing replication queues async,error,<org.apache.hadoop.hdfs.server.blockmanagement.BlockManager$1: void run()>
"Failed to read expected encryption handshake from client at , <*>, . Perhaps the client , is running an older version of Hadoop which does not support , encryption, ",info,<org.apache.hadoop.hdfs.server.datanode.DataXceiver: void run()>
"<*>, :Number of active connections is: , <*>, ",debug,<org.apache.hadoop.hdfs.server.datanode.DataXceiver: void run()>
"Cached , <*>,  closing after , opsProcessed_,  ops, ",debug,<org.apache.hadoop.hdfs.server.datanode.DataXceiver: void run()>
"<*>, :Number of active connections is: , <*>, ",debug,<org.apache.hadoop.hdfs.server.datanode.DataXceiver: void run()>
"<*>, :DataXceiver error processing , <*>_,  operation ,  src: , <*>,  dst: , <*>, ",trace,<org.apache.hadoop.hdfs.server.datanode.DataXceiver: void run()>
"<*>, ; , <*>, ",info,<org.apache.hadoop.hdfs.server.datanode.DataXceiver: void run()>
"<*>, :DataXceiver error processing , <*>_,  operation ,  src: , <*>,  dst: , <*>, ",error,<org.apache.hadoop.hdfs.server.datanode.DataXceiver: void run()>
"<*>, :Number of active connections is: , <*>, ",debug,<org.apache.hadoop.hdfs.server.datanode.DataXceiver: void run()>
"<*>, :Number of active connections is: , <*>, ",debug,<org.apache.hadoop.hdfs.server.datanode.DataXceiver: void run()>
"Error while resolving the link : , <*>, ",error,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: boolean isInSnapshot(org.apache.hadoop.hdfs.server.blockmanagement.BlockInfoUnderConstruction)>
Rolling edit logs,info,<org.apache.hadoop.hdfs.server.namenode.FSEditLog: long rollEditLog()>
Exception while adding a block,info,"<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: org.apache.hadoop.hdfs.protocol.LocatedBlock locateFollowingBlock(long,org.apache.hadoop.hdfs.protocol.DatanodeInfo[])>"
"Waiting for replication for , <*>,  seconds, ",info,"<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: org.apache.hadoop.hdfs.protocol.LocatedBlock locateFollowingBlock(long,org.apache.hadoop.hdfs.protocol.DatanodeInfo[])>"
"NotReplicatedYetException sleeping , <*>,  retries left , retries_, ",warn,"<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: org.apache.hadoop.hdfs.protocol.LocatedBlock locateFollowingBlock(long,org.apache.hadoop.hdfs.protocol.DatanodeInfo[])>"
Caught exception ,warn,"<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: org.apache.hadoop.hdfs.protocol.LocatedBlock locateFollowingBlock(long,org.apache.hadoop.hdfs.protocol.DatanodeInfo[])>"
"detachFile failed to delete temporary file , <*>, ",info,"<org.apache.hadoop.hdfs.server.datanode.ReplicaInfo: void unlinkFile(java.io.File,org.apache.hadoop.hdfs.protocol.Block)>"
Error in setting outputbuffer capacity,error,<org.apache.hadoop.hdfs.server.namenode.JournalSet: void setOutputBufferCapacity(int)>
"this, : returning new legacy block reader local., ",trace,<org.apache.hadoop.hdfs.BlockReaderFactory: org.apache.hadoop.hdfs.BlockReader build()>
"this, : returning new block reader local., ",trace,<org.apache.hadoop.hdfs.BlockReaderFactory: org.apache.hadoop.hdfs.BlockReader build()>
"this, : returning new remote block reader using , UNIX domain socket on , <*>, ",trace,<org.apache.hadoop.hdfs.BlockReaderFactory: org.apache.hadoop.hdfs.BlockReader build()>
"path, <*>_, <*>",logEdit,"<org.apache.hadoop.hdfs.server.namenode.FSEditLog: void logAddBlock(java.lang.String,org.apache.hadoop.hdfs.server.namenode.INodeFile)>"
"Failed to create trash directory , <*>, ",error,<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetAsyncDiskService$ReplicaFileDeleteTask: boolean moveFiles()>
"Moving files , <*>,  and , <*>,  to trash., ",debug,<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetAsyncDiskService$ReplicaFileDeleteTask: boolean moveFiles()>
"Unable to start log segment , txid,  at , <*>, : , <*>, ",warn,"<org.apache.hadoop.hdfs.server.namenode.FileJournalManager: org.apache.hadoop.hdfs.server.namenode.EditLogOutputStream startLogSegment(long,int)>"
"Set non-null progress callback on DFSOutputStream , src, ",debug,"<org.apache.hadoop.hdfs.DFSOutputStream: void <init>(org.apache.hadoop.hdfs.DFSClient,java.lang.String,org.apache.hadoop.util.Progressable,org.apache.hadoop.hdfs.protocol.HdfsFileStatus,org.apache.hadoop.util.DataChecksum)>"
"<*>, : , <*>, ",error,<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode: int processStartupCommand(org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode$CommandLineOpts)>
"<*>, : , <*>, ",error,<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode: int processStartupCommand(org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode$CommandLineOpts)>
"<*>, : , <*>, ",error,<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode: int processStartupCommand(org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode$CommandLineOpts)>
"Retrying connect to namenode: , <*>, . Already tried , retry,  time(s); retry policy is , <*>, , delay , <*>, ms., ",info,"<org.apache.hadoop.hdfs.web.WebHdfsFileSystem$AbstractRunner: void shouldRetry(java.io.IOException,int)>"
Original exception is ,warn,"<org.apache.hadoop.hdfs.web.WebHdfsFileSystem$AbstractRunner: void shouldRetry(java.io.IOException,int)>"
"addFinalizedBlock: Moved , <*>,  to , <*>,  and , srcfile,  to , <*>, ",debug,"<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl: java.io.File moveBlockFiles(org.apache.hadoop.hdfs.protocol.Block,java.io.File,java.io.File)>"
"shutdownDatanode command received (upgrade=, forUpgrade, ). Shutting down Datanode..., ",info,<org.apache.hadoop.hdfs.server.datanode.DataNode: void shutdownDatanode(boolean)>
"WebHDFS and security are enabled, but configuration property \'dfs.web.authentication.kerberos.principal\' is not set.",error,<org.apache.hadoop.hdfs.server.namenode.NameNodeHttpServer: java.util.Map getAuthFilterParams(org.apache.hadoop.conf.Configuration)>
"WebHDFS and security are enabled, but configuration property \'dfs.web.authentication.kerberos.keytab\' is not set.",error,<org.apache.hadoop.hdfs.server.namenode.NameNodeHttpServer: java.util.Map getAuthFilterParams(org.apache.hadoop.conf.Configuration)>
"Removing block pool , bpid, ",info,<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl: void shutdownBlockPool(java.lang.String)>
"DIR* NameSystem.appendFile: src=, srcArg, , holder=, holder, , clientMachine=, clientMachine, ",debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.hdfs.protocol.LocatedBlock appendFileInt(java.lang.String,java.lang.String,java.lang.String,boolean)>"
"DIR* NameSystem.appendFile: file , <*>,  for , holder,  at , clientMachine,  block , <*>,  block size , <*>, ",debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.hdfs.protocol.LocatedBlock appendFileInt(java.lang.String,java.lang.String,java.lang.String,boolean)>"
"BLOCK* invalidateBlock: , b,  on , dn, ",info,"<org.apache.hadoop.hdfs.server.blockmanagement.BlockManager: boolean invalidateBlock(org.apache.hadoop.hdfs.server.blockmanagement.BlockManager$BlockToMarkCorrupt,org.apache.hadoop.hdfs.protocol.DatanodeInfo)>"
"BLOCK* invalidateBlocks: postponing invalidation of , b,  on , dn,  because , <*>,  replica(s) are located on nodes , with potentially out-of-date block reports, ",info,"<org.apache.hadoop.hdfs.server.blockmanagement.BlockManager: boolean invalidateBlock(org.apache.hadoop.hdfs.server.blockmanagement.BlockManager$BlockToMarkCorrupt,org.apache.hadoop.hdfs.protocol.DatanodeInfo)>"
"BLOCK* invalidateBlocks: , b,  on , dn,  listed for deletion., ",debug,"<org.apache.hadoop.hdfs.server.blockmanagement.BlockManager: boolean invalidateBlock(org.apache.hadoop.hdfs.server.blockmanagement.BlockManager$BlockToMarkCorrupt,org.apache.hadoop.hdfs.protocol.DatanodeInfo)>"
"BLOCK* invalidateBlocks: , b,  on , dn,  is the only copy and was not deleted, ",info,"<org.apache.hadoop.hdfs.server.blockmanagement.BlockManager: boolean invalidateBlock(org.apache.hadoop.hdfs.server.blockmanagement.BlockManager$BlockToMarkCorrupt,org.apache.hadoop.hdfs.protocol.DatanodeInfo)>"
Cannot use /lost+found : a regular file with this name exists.,warn,<org.apache.hadoop.hdfs.server.namenode.NamenodeFsck: void lostFoundInit(org.apache.hadoop.hdfs.DFSClient)>
Cannot initialize /lost+found .,warn,<org.apache.hadoop.hdfs.server.namenode.NamenodeFsck: void lostFoundInit(org.apache.hadoop.hdfs.DFSClient)>
New namespace image has been created,info,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void saveNamespace()>
"DIR* NameSystem.createSymlink: target=, target,  link=, linkArg, ",debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void createSymlinkInt(java.lang.String,java.lang.String,org.apache.hadoop.fs.permission.PermissionStatus,boolean,boolean)>"
BUG: removeSnapshot increases namespace usage.,error,"<org.apache.hadoop.hdfs.server.namenode.snapshot.DirectorySnapshottableFeature: org.apache.hadoop.hdfs.server.namenode.snapshot.Snapshot removeSnapshot(org.apache.hadoop.hdfs.server.namenode.INodeDirectory,java.lang.String,org.apache.hadoop.hdfs.server.namenode.INode$BlocksMapUpdateInfo,java.util.List)>"
"No KEY found for persisted identifier , <*>, ",warn,"<org.apache.hadoop.hdfs.security.token.delegation.DelegationTokenSecretManager: void addPersistedDelegationToken(org.apache.hadoop.hdfs.security.token.delegation.DelegationTokenIdentifier,long)>"
