Log,LoggingLevel,Method
Choosing InetAddress.getLocalHost() address as a heuristic.,debug,"<org.apache.flink.runtime.net.ConnectionUtils: java.net.InetAddress findAddressUsingStrategy(org.apache.flink.runtime.net.ConnectionUtils$AddressDetectionState,java.net.InetSocketAddress,boolean)>"
Could not delete the checkpoint stream file <*>.,warn,<org.apache.flink.runtime.state.filesystem.FsCheckpointMetadataOutputStream: org.apache.flink.runtime.state.filesystem.FsCompletedCheckpointStorageLocation closeAndFinalizeCheckpoint()>
"Cannot unregister metric, because the MetricRegistry has already been shut down.",warn,"<org.apache.flink.runtime.metrics.MetricRegistryImpl: void unregister(org.apache.flink.metrics.Metric,java.lang.String,org.apache.flink.runtime.metrics.groups.AbstractMetricGroup)>"
Error while unregistering metric: <*>.,warn,"<org.apache.flink.runtime.metrics.MetricRegistryImpl: void unregister(org.apache.flink.metrics.Metric,java.lang.String,org.apache.flink.runtime.metrics.groups.AbstractMetricGroup)>"
Error while unregistering metric: <*>.,warn,"<org.apache.flink.runtime.metrics.MetricRegistryImpl: void unregister(org.apache.flink.metrics.Metric,java.lang.String,org.apache.flink.runtime.metrics.groups.AbstractMetricGroup)>"
Error while unregistering metric: <*>,warn,"<org.apache.flink.runtime.metrics.MetricRegistryImpl: void unregister(org.apache.flink.metrics.Metric,java.lang.String,org.apache.flink.runtime.metrics.groups.AbstractMetricGroup)>"
TaskExecutorStateChangelogStoragesManager is already closed and cannot register a new StateChangelogStorage.,<init>,"<org.apache.flink.runtime.state.TaskExecutorStateChangelogStoragesManager: org.apache.flink.runtime.state.changelog.StateChangelogStorage stateChangelogStorageForJob(org.apache.flink.api.common.JobID,org.apache.flink.configuration.Configuration,org.apache.flink.runtime.metrics.groups.TaskManagerJobMetricGroup)>"
Registered new state changelog storage for job <*> : <*>.,debug,"<org.apache.flink.runtime.state.TaskExecutorStateChangelogStoragesManager: org.apache.flink.runtime.state.changelog.StateChangelogStorage stateChangelogStorageForJob(org.apache.flink.api.common.JobID,org.apache.flink.configuration.Configuration,org.apache.flink.runtime.metrics.groups.TaskManagerJobMetricGroup)>"
"Try to registered new state changelog storage for job <*>, but result is null.",info,"<org.apache.flink.runtime.state.TaskExecutorStateChangelogStoragesManager: org.apache.flink.runtime.state.changelog.StateChangelogStorage stateChangelogStorageForJob(org.apache.flink.api.common.JobID,org.apache.flink.configuration.Configuration,org.apache.flink.runtime.metrics.groups.TaskManagerJobMetricGroup)>"
Found existing state changelog storage for job <*>: <*>.,debug,"<org.apache.flink.runtime.state.TaskExecutorStateChangelogStoragesManager: org.apache.flink.runtime.state.changelog.StateChangelogStorage stateChangelogStorageForJob(org.apache.flink.api.common.JobID,org.apache.flink.configuration.Configuration,org.apache.flink.runtime.metrics.groups.TaskManagerJobMetricGroup)>"
Found a previously loaded NULL state changelog storage for job <*>.,debug,"<org.apache.flink.runtime.state.TaskExecutorStateChangelogStoragesManager: org.apache.flink.runtime.state.changelog.StateChangelogStorage stateChangelogStorageForJob(org.apache.flink.api.common.JobID,org.apache.flink.configuration.Configuration,org.apache.flink.runtime.metrics.groups.TaskManagerJobMetricGroup)>"
Error granting leadership to contender,warn,<org.apache.flink.runtime.highavailability.nonha.embedded.EmbeddedLeaderService$GrantLeadershipCall: void run()>
Ignoring outdated TaskExecutorGateway connection for <*>.,debug,"<org.apache.flink.runtime.resourcemanager.ResourceManager: org.apache.flink.runtime.registration.RegistrationResponse lambda$registerTaskExecutor$4(org.apache.flink.runtime.resourcemanager.TaskExecutorRegistration,java.util.concurrent.CompletableFuture,org.apache.flink.runtime.taskexecutor.TaskExecutorGateway,java.lang.Throwable)>"
Operator event for <*> - <*>,debug,"<org.apache.flink.runtime.taskexecutor.TaskExecutor: java.util.concurrent.CompletableFuture sendOperatorEventToTask(org.apache.flink.runtime.executiongraph.ExecutionAttemptID,org.apache.flink.runtime.jobgraph.OperatorID,org.apache.flink.util.SerializedValue)>"
"Requesting new worker with resource spec <*>, current pending count: <*>.",info,<org.apache.flink.runtime.resourcemanager.active.ActiveResourceManager: void requestNewWorker(org.apache.flink.runtime.resourcemanager.WorkerResourceSpec)>
Submitting job \'<*>\' (<*>).,info,<org.apache.flink.runtime.dispatcher.Dispatcher: java.util.concurrent.CompletableFuture internalSubmitJob(org.apache.flink.runtime.jobgraph.JobGraph)>
Could not retrieve QueryServiceGateway.,debug,"<org.apache.flink.runtime.rest.handler.legacy.metrics.MetricFetcherImpl: void lambda$retrieveAndQueryMetrics$4(org.apache.flink.runtime.webmonitor.retriever.MetricQueryServiceGateway,java.lang.Throwable)>"
Released partition <*> produced by <*>.,debug,"<org.apache.flink.runtime.io.network.partition.ResultPartitionManager: void releasePartition(org.apache.flink.runtime.io.network.partition.ResultPartitionID,java.lang.Throwable)>"
An error occurred in the <*> after the listener has been stopped.,debug,<org.apache.flink.runtime.resourcemanager.DefaultJobLeaderIdService$JobLeaderIdListener: void handleError(java.lang.Exception)>
"Sort-merge partition <*> initialized, num sort buffers: <*>, num write buffers: <*>.",info,<org.apache.flink.runtime.io.network.partition.SortMergeResultPartition: void setup()>
"Cancelled execution of snapshot future runnable. Cancellation produced the following exception, which is expected an can be ignored.",debug,<org.apache.flink.runtime.state.StateUtil: org.apache.flink.api.java.tuple.Tuple2 discardStateFuture(java.util.concurrent.Future)>
"Job is trying to leave terminal state , current, ",error,"<org.apache.flink.runtime.executiongraph.DefaultExecutionGraph: boolean transitionState(org.apache.flink.api.common.JobStatus,org.apache.flink.api.common.JobStatus,java.lang.Throwable)>"
Job <*> (<*>) switched from state <*> to <*>.,info,"<org.apache.flink.runtime.executiongraph.DefaultExecutionGraph: boolean transitionState(org.apache.flink.api.common.JobStatus,org.apache.flink.api.common.JobStatus,java.lang.Throwable)>"
"Cannot write record to fresh sort buffer, record is too large. Oversized record count: <*>",debug,<org.apache.flink.runtime.operators.GroupReduceCombineDriver: void sortAndCombineAndRetryWrite(java.lang.Object)>
Web frontend listening at <*>.,info,<org.apache.flink.runtime.webmonitor.WebMonitorEndpoint: void startInternal()>
Periodic checkpoint scheduling could not be stopped due to the CheckpointCoordinator being shutdown.,info,<org.apache.flink.runtime.scheduler.SchedulerBase: void stopCheckpointScheduler()>
Releasing slot <*> of registered TaskExecutor <*> failed. Discarding slot.,debug,"<org.apache.flink.runtime.jobmaster.slotpool.DefaultDeclarativeSlotPool: void lambda$releaseSlots$2(org.apache.flink.runtime.jobmaster.slotpool.AllocatedSlot,org.apache.flink.runtime.messages.Acknowledge,java.lang.Throwable)>"
Error while registering signal handler,info,<org.apache.flink.runtime.util.SignalHandler: void register(org.slf4j.Logger)>
,info,<org.apache.flink.runtime.util.SignalHandler: void register(org.slf4j.Logger)>
Worker <*> could not be stopped.,debug,"<org.apache.flink.runtime.resourcemanager.ResourceManager: void releaseResource(org.apache.flink.runtime.instance.InstanceID,java.lang.Exception)>"
Received request. URL:<*> Method:<*>,trace,"<org.apache.flink.runtime.rest.FileUploadHandler: void channelRead0(org.apache.flink.shaded.netty4.io.netty.channel.ChannelHandlerContext,org.apache.flink.shaded.netty4.io.netty.handler.codec.http.HttpObject)>"
Initializing multipart file upload.,trace,"<org.apache.flink.runtime.rest.FileUploadHandler: void channelRead0(org.apache.flink.shaded.netty4.io.netty.channel.ChannelHandlerContext,org.apache.flink.shaded.netty4.io.netty.handler.codec.http.HttpObject)>"
Received http content.,trace,"<org.apache.flink.runtime.rest.FileUploadHandler: void channelRead0(org.apache.flink.shaded.netty4.io.netty.channel.ChannelHandlerContext,org.apache.flink.shaded.netty4.io.netty.handler.codec.http.HttpObject)>"
Upload of file <*> into destination <*> complete.,trace,"<org.apache.flink.runtime.rest.FileUploadHandler: void channelRead0(org.apache.flink.shaded.netty4.io.netty.channel.ChannelHandlerContext,org.apache.flink.shaded.netty4.io.netty.handler.codec.http.HttpObject)>"
Upload of attribute <*> complete.,trace,"<org.apache.flink.runtime.rest.FileUploadHandler: void channelRead0(org.apache.flink.shaded.netty4.io.netty.channel.ChannelHandlerContext,org.apache.flink.shaded.netty4.io.netty.handler.codec.http.HttpObject)>"
Finalizing multipart file upload.,trace,"<org.apache.flink.runtime.rest.FileUploadHandler: void channelRead0(org.apache.flink.shaded.netty4.io.netty.channel.ChannelHandlerContext,org.apache.flink.shaded.netty4.io.netty.handler.codec.http.HttpObject)>"
"CrossDriver object reuse: , <*>_, ., ",debug,<org.apache.flink.runtime.operators.CrossDriver: void prepare()>
The available future is completed exceptionally.,error,<org.apache.flink.runtime.io.network.buffer.LocalBufferPool: org.apache.flink.core.memory.MemorySegment requestMemorySegmentBlocking(int)>
Running class loader shutdown hook: <*>.,debug,<org.apache.flink.runtime.execution.librarycache.BlobLibraryCacheManager$ResolvedClassLoader: void runReleaseHooks()>
Failed to run release hook \'<*>\' for user code class loader.,warn,<org.apache.flink.runtime.execution.librarycache.BlobLibraryCacheManager$ResolvedClassLoader: void runReleaseHooks()>
JobMasterService process for job <*> under leader id <*> has been terminated.,debug,"<org.apache.flink.runtime.jobmaster.DefaultJobMasterServiceProcess: void lambda$closeAsync$3(java.lang.Void,java.lang.Throwable)>"
Establishing Resource Manager connection in Task Executor failed,error,"<org.apache.flink.runtime.taskexecutor.TaskExecutor$ResourceManagerRegistrationListener: void lambda$onRegistrationSuccess$0(org.apache.flink.runtime.taskexecutor.TaskExecutorToResourceManagerConnection,org.apache.flink.runtime.resourcemanager.ResourceManagerGateway,org.apache.flink.runtime.clusterframework.types.ResourceID,org.apache.flink.runtime.instance.InstanceID,org.apache.flink.runtime.entrypoint.ClusterInformation)>"
Write leader information: <*>.,debug,<org.apache.flink.runtime.leaderelection.ZooKeeperLeaderElectionDriver: void writeLeaderInformation(org.apache.flink.runtime.leaderelection.LeaderInformation)>
Successfully wrote leader information: <*>.,debug,<org.apache.flink.runtime.leaderelection.ZooKeeperLeaderElectionDriver: void writeLeaderInformation(org.apache.flink.runtime.leaderelection.LeaderInformation)>
Memory logger terminated with exception,error,<org.apache.flink.runtime.taskmanager.MemoryLogger: void run()>
InputChannelRecoveredStateHandler#recover,traceRecover,<org.apache.flink.runtime.io.network.partition.consumer.RecoveredInputChannel: void onRecoveredStateBuffer(org.apache.flink.runtime.io.network.buffer.Buffer)>
logging,put,"<org.apache.flink.runtime.clusterframework.BootstrapTools: java.lang.String getTaskManagerShellCommand(org.apache.flink.configuration.Configuration,org.apache.flink.runtime.clusterframework.ContaineredTaskManagerParameters,java.lang.String,java.lang.String,boolean,boolean,boolean,java.lang.Class,java.lang.String)>"
"TaskManager start command: , <*>, ",debug,"<org.apache.flink.runtime.clusterframework.BootstrapTools: java.lang.String getTaskManagerShellCommand(org.apache.flink.configuration.Configuration,org.apache.flink.runtime.clusterframework.ContaineredTaskManagerParameters,java.lang.String,java.lang.String,boolean,boolean,boolean,java.lang.Class,java.lang.String)>"
The execution has no slot assigned. This indicates that the execution is no longer running.,debug,"<org.apache.flink.runtime.executiongraph.Execution: void notifyCheckpointOnComplete(long,long,long)>"
Ignoring invalid file size threshold value (<*>): <*> - using default value <*> instead.,warn,"<org.apache.flink.runtime.state.filesystem.FsStateBackend: void <init>(org.apache.flink.runtime.state.filesystem.FsStateBackend,org.apache.flink.configuration.ReadableConfig,java.lang.ClassLoader)>"
Start job leader service.,info,"<org.apache.flink.runtime.taskexecutor.DefaultJobLeaderService: void start(java.lang.String,org.apache.flink.runtime.rpc.RpcService,org.apache.flink.runtime.highavailability.HighAvailabilityServices,org.apache.flink.runtime.taskexecutor.JobLeaderListener)>"
Trying to retrieve checkpoint <*>.,info,"<org.apache.flink.runtime.checkpoint.DefaultCompletedCheckpointStoreUtils: org.apache.flink.runtime.checkpoint.CompletedCheckpoint retrieveCompletedCheckpoint(org.apache.flink.runtime.checkpoint.CheckpointStoreUtil,org.apache.flink.api.java.tuple.Tuple2)>"
The size of broadcast data <*> is larger than the expected maximum value <*> (\'<*>\' * <*>). Use <*> as the size of broadcast data to decide the parallelism.,info,<org.apache.flink.runtime.scheduler.adaptivebatch.DefaultVertexParallelismDecider: int calculateParallelism(java.util.List)>
"The size of broadcast data is <*>, the size of non-broadcast data is <*>, the initially decided parallelism is <*>, after normalize is <*>",debug,<org.apache.flink.runtime.scheduler.adaptivebatch.DefaultVertexParallelismDecider: int calculateParallelism(java.util.List)>
The initially normalized parallelism <*> is smaller than the normalized minimum parallelism <*>. Use <*> as the finally decided parallelism.,info,<org.apache.flink.runtime.scheduler.adaptivebatch.DefaultVertexParallelismDecider: int calculateParallelism(java.util.List)>
The initially normalized parallelism <*> is larger than the normalized maximum parallelism <*>. Use <*> as the finally decided parallelism.,info,<org.apache.flink.runtime.scheduler.adaptivebatch.DefaultVertexParallelismDecider: int calculateParallelism(java.util.List)>
"<*> requested write result, checkpoint <*>",debug,<org.apache.flink.runtime.checkpoint.channel.ChannelStateWriterImpl: org.apache.flink.runtime.checkpoint.channel.ChannelStateWriter$ChannelStateWriteResult getAndRemoveWriteResult(long)>
Socket connection closed,debug,<org.apache.flink.runtime.blob.BlobServerConnection: void run()>
Error while executing BLOB connection.,error,<org.apache.flink.runtime.blob.BlobServerConnection: void run()>
