Log,LoggingLevel,Method
No principal to local given <*>,warn,<org.apache.storm.security.auth.ClientAuthUtils: org.apache.storm.security.auth.IPrincipalToLocal getPrincipalToLocalPlugin(java.util.Map)>
getTopologyInfo_args,<init>,<org.apache.storm.generated.Nimbus$getTopologyInfo_args: void <clinit>()>
SaslNettyServer: Topology token is: <*> with authmethod <*>,debug,"<org.apache.storm.messaging.netty.SaslNettyServer: void <init>(java.lang.String,byte[])>"
SaslNettyServer: Could not create SaslServer: ,error,"<org.apache.storm.messaging.netty.SaslNettyServer: void <init>(java.lang.String,byte[])>"
Shutting down worker <*> <*> <*>,info,<org.apache.storm.daemon.worker.Worker: void shutdown()>
Terminating messaging context,info,<org.apache.storm.daemon.worker.Worker: void shutdown()>
Shutting down executors,info,<org.apache.storm.daemon.worker.Worker: void shutdown()>
Shut down executors,info,<org.apache.storm.daemon.worker.Worker: void shutdown()>
Shutting down transfer thread,info,<org.apache.storm.daemon.worker.Worker: void shutdown()>
Shut down transfer thread,info,<org.apache.storm.daemon.worker.Worker: void shutdown()>
Trigger any worker shutdown hooks,info,<org.apache.storm.daemon.worker.Worker: void shutdown()>
Disconnecting from storm cluster state context,info,<org.apache.storm.daemon.worker.Worker: void shutdown()>
workerState is null,error,<org.apache.storm.daemon.worker.Worker: void shutdown()>
Shut down worker <*> <*> <*>,info,<org.apache.storm.daemon.worker.Worker: void shutdown()>
Worker has topology config <*>,info,"<org.apache.storm.daemon.worker.Worker: java.lang.Object loadWorker(org.apache.storm.cluster.IStateStorage,org.apache.storm.cluster.IStormClusterState,java.util.Map,org.apache.storm.generated.Credentials)>"
Worker <*> for storm <*> on <*>:<*>  has finished loading,info,"<org.apache.storm.daemon.worker.Worker: java.lang.Object loadWorker(org.apache.storm.cluster.IStateStorage,org.apache.storm.cluster.IStormClusterState,java.util.Map,org.apache.storm.generated.Credentials)>"
"\'<*>\' does not appear to be valid. It must match <*>. And it can\'t be \.\, \..\, null or empty string.",error,<org.apache.storm.utils.Utils: boolean isValidKey(java.lang.String)>
Blowfish serializer being constructed ...,debug,"<org.apache.storm.security.serialization.BlowfishTupleSerializer: void <init>(com.esotericsoftware.kryo.Kryo,java.util.Map)>"
<*> is not present. Use <*> as Blowfish encryption key,debug,"<org.apache.storm.security.serialization.BlowfishTupleSerializer: void <init>(com.esotericsoftware.kryo.Kryo,java.util.Map)>"
/logconfigs,mkdirs,"<org.apache.storm.cluster.StormClusterStateImpl: void setTopologyLogConfig(java.lang.String,org.apache.storm.generated.LogConfig,java.util.Map)>"
TTransportException writing to internal frame buffer,error,<org.apache.storm.generated.Supervisor$AsyncProcessor$getLocalAssignmentForStorm$1: void onComplete(org.apache.storm.generated.Assignment)>
Exception writing to internal frame buffer,error,<org.apache.storm.generated.Supervisor$AsyncProcessor$getLocalAssignmentForStorm$1: void onComplete(org.apache.storm.generated.Assignment)>
"Storm server experienced a PrivilegedActionException exception while creating a transport using a JAAS principal context:, <*>, ",error,<org.apache.storm.security.auth.kerberos.KerberosSaslTransportPlugin$TUGIAssumingTransportFactory: org.apache.storm.thrift.transport.TTransport getTransport(org.apache.storm.thrift.transport.TTransport)>
dir <*> does not exist!,warn,<org.apache.storm.container.cgroup.CgroupUtils: void deleteDir(java.lang.String)>
getTopology_args,<init>,<org.apache.storm.generated.Nimbus$getTopology_args: void <clinit>()>
ACTION,<init>,<org.apache.storm.generated.LogLevel$_Fields: void <clinit>()>
TARGET_LOG_LEVEL,<init>,<org.apache.storm.generated.LogLevel$_Fields: void <clinit>()>
RESET_LOG_LEVEL_TIMEOUT_SECS,<init>,<org.apache.storm.generated.LogLevel$_Fields: void <clinit>()>
RESET_LOG_LEVEL_TIMEOUT_EPOCH,<init>,<org.apache.storm.generated.LogLevel$_Fields: void <clinit>()>
RESET_LOG_LEVEL,<init>,<org.apache.storm.generated.LogLevel$_Fields: void <clinit>()>
getLogConfig_result(,<init>,<org.apache.storm.generated.Nimbus$getLogConfig_result: java.lang.String toString()>
Caught Exception while accessing ACL,warn,"<org.apache.storm.security.auth.authorizer.DRPCSimpleACLAuthorizer: boolean permitClientOrInvocationRequest(org.apache.storm.security.auth.ReqContext,java.util.Map,java.lang.String)>"
"Configuration for function \', function, \' is invalid: it should have both an invocation user and a list of client users defined., ",warn,"<org.apache.storm.security.auth.authorizer.DRPCSimpleACLAuthorizer: boolean permitClientOrInvocationRequest(org.apache.storm.security.auth.ReqContext,java.util.Map,java.lang.String)>"
TTransportException inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$getTopologySummary$1: void onError(java.lang.Exception)>
TApplicationException inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$getTopologySummary$1: void onError(java.lang.Exception)>
Exception inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$getTopologySummary$1: void onError(java.lang.Exception)>
Exception writing to internal frame buffer,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$getTopologySummary$1: void onError(java.lang.Exception)>
NAME,<init>,<org.apache.storm.generated.Nimbus$setLogConfig_args$_Fields: void <clinit>()>
CONFIG,<init>,<org.apache.storm.generated.Nimbus$setLogConfig_args$_Fields: void <clinit>()>
"Re-sent BackPressure Status. OverflowCount = <*>, BP Status ID = <*>. ",debug,<org.apache.storm.daemon.worker.WorkerState: void transferLocalBatch(java.util.ArrayList)>
getTopologyInfoWithOpts_args(,<init>,<org.apache.storm.generated.Nimbus$getTopologyInfoWithOpts_args: java.lang.String toString()>
ID,<init>,<org.apache.storm.generated.Nimbus$getTopology_args$_Fields: void <clinit>()>
TOPOLOGIES,<init>,<org.apache.storm.generated.ClusterSummary$_Fields: void <clinit>()>
getTopologySummaries,<init>,<org.apache.storm.generated.Nimbus$AsyncClient$getTopologySummaries_call: void write_args(org.apache.storm.thrift.protocol.TProtocol)>
TTransportException inside handler,error,<org.apache.storm.generated.DistributedRPC$AsyncProcessor$execute$1: void onError(java.lang.Exception)>
TApplicationException inside handler,error,<org.apache.storm.generated.DistributedRPC$AsyncProcessor$execute$1: void onError(java.lang.Exception)>
Exception inside handler,error,<org.apache.storm.generated.DistributedRPC$AsyncProcessor$execute$1: void onError(java.lang.Exception)>
Exception writing to internal frame buffer,error,<org.apache.storm.generated.DistributedRPC$AsyncProcessor$execute$1: void onError(java.lang.Exception)>
submitTopology_result(,<init>,<org.apache.storm.generated.Nimbus$submitTopology_result: java.lang.String toString()>
batchGroup,allGrouping,<org.apache.storm.trident.topology.TridentTopologyBuilder: org.apache.storm.generated.StormTopology buildTopology(java.util.Map)>
batchGroup,allGrouping,<org.apache.storm.trident.topology.TridentTopologyBuilder: org.apache.storm.generated.StormTopology buildTopology(java.util.Map)>
scd <*> <*>,declare,<org.apache.storm.trident.topology.TridentTopologyBuilder: org.apache.storm.generated.StormTopology buildTopology(java.util.Map)>
spec#,allGrouping,<org.apache.storm.trident.topology.TridentTopologyBuilder: org.apache.storm.generated.StormTopology buildTopology(java.util.Map)>
Thread interrupted when emitting tick tuple. Setting interrupt flag.,warn,<org.apache.storm.executor.Executor: void lambda$setupTicks$4(java.lang.Integer)>
TTransportException writing to internal frame buffer,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$getNimbusConf$1: void onComplete(java.lang.String)>
Exception writing to internal frame buffer,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$getNimbusConf$1: void onComplete(java.lang.String)>
Opening spout <*>:<*>,info,"<org.apache.storm.executor.spout.SpoutExecutor: void init(java.util.ArrayList,int)>"
Opened spout <*>:<*>,info,"<org.apache.storm.executor.spout.SpoutExecutor: void init(java.util.ArrayList,int)>"
Got exception ,error,<org.apache.storm.windowing.WaterMarkEventGenerator: void checkFailures()>
Got exception ,error,<org.apache.storm.windowing.WaterMarkEventGenerator: void checkFailures()>
,<init>,<org.apache.storm.windowing.WaterMarkEventGenerator: void checkFailures()>
TTransportException inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$beginBlobDownload$1: void onError(java.lang.Exception)>
TApplicationException inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$beginBlobDownload$1: void onError(java.lang.Exception)>
Exception inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$beginBlobDownload$1: void onError(java.lang.Exception)>
Exception writing to internal frame buffer,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$beginBlobDownload$1: void onError(java.lang.Exception)>
Iterator partitionIds: <*>,debug,<org.apache.storm.windowing.persistence.WindowState$1: java.util.Iterator getIds()>
value from tuple is <*> with input field <*> and tuple <*>,debug,<org.apache.storm.trident.operation.builtin.ComparisonAggregator: java.lang.Object valueFromTuple(org.apache.storm.trident.tuple.TridentTuple)>
NAME,<init>,<org.apache.storm.generated.Nimbus$submitTopology_args$_Fields: void <clinit>()>
UPLOADED_JAR_LOCATION,<init>,<org.apache.storm.generated.Nimbus$submitTopology_args$_Fields: void <clinit>()>
JSON_CONF,<init>,<org.apache.storm.generated.Nimbus$submitTopology_args$_Fields: void <clinit>()>
TOPOLOGY,<init>,<org.apache.storm.generated.Nimbus$submitTopology_args$_Fields: void <clinit>()>
Error Parsing worker.memory_limit_mb <*>,warn,<org.apache.storm.metrics2.cgroup.CGroupMemoryLimit: void <init>(java.util.Map)>
Experiencing Back Pressure from downstream components. Entering BackPressure Wait.,debug,<org.apache.storm.executor.spout.SpoutExecutor$2: void backPressureWaitStrategy()>
TTransportException inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$killTopology$1: void onError(java.lang.Exception)>
TApplicationException inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$killTopology$1: void onError(java.lang.Exception)>
Exception inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$killTopology$1: void onError(java.lang.Exception)>
Exception writing to internal frame buffer,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$killTopology$1: void onError(java.lang.Exception)>
"onRemoval for id \'<*>\', WindowPartition \'<*>\'",debug,"<org.apache.storm.windowing.persistence.WindowState$3: void onRemoval(java.lang.Long,org.apache.storm.windowing.persistence.WindowState$WindowPartition,org.apache.storm.windowing.persistence.WindowPartitionCache$RemovalCause)>"
WindowPartition \'<*>\' is not modified,debug,"<org.apache.storm.windowing.persistence.WindowState$3: void onRemoval(java.lang.Long,org.apache.storm.windowing.persistence.WindowState$WindowPartition,org.apache.storm.windowing.persistence.WindowPartitionCache$RemovalCause)>"
"Update window state, <*> expired, <*> new events",debug,"<org.apache.storm.topology.StatefulWindowedBoltExecutor: void updateWindowState(java.util.List,java.util.List)>"
connecting to <*> attempt <*>,debug,<org.apache.storm.messaging.netty.Client$Connect: void run(org.apache.storm.shade.io.netty.util.Timeout)>
"Commit streamState, txid <*>",debug,<org.apache.storm.topology.StatefulWindowedBoltExecutor: void preCommit(long)>
"Still recovering, ignoring preCommit and not committing streamState.",debug,<org.apache.storm.topology.StatefulWindowedBoltExecutor: void preCommit(long)>
TTransportException writing to internal frame buffer,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$beginUpdateBlob$1: void onComplete(java.lang.String)>
Exception writing to internal frame buffer,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$beginUpdateBlob$1: void onComplete(java.lang.String)>
"Error flushing , <*>, ",error,<org.apache.storm.metric.FileBasedEventLogger$1: void run()>
storm.topology.,<init>,"<org.apache.storm.metrics2.StormMetricRegistry: org.apache.storm.metrics2.StormMetricRegistry$MetricNames topologyMetricName(java.lang.String,org.apache.storm.task.TopologyContext)>"
LogConfig,<init>,<org.apache.storm.generated.LogConfig: void <clinit>()>
named_logger_level,<init>,<org.apache.storm.generated.LogConfig: void <clinit>()>
named_logger_level,<init>,<org.apache.storm.generated.LogConfig: void <clinit>()>
TRANSFERRING tuple <*>,info,"<org.apache.storm.executor.ExecutorTransfer: boolean tryTransfer(org.apache.storm.tuple.AddressedTuple,java.util.Queue)>"
KerberosSaslCallback: Creating KerberosSaslCallback handler.,debug,<org.apache.storm.messaging.netty.KerberosSaslNettyServer$KerberosSaslCallbackHandler: void <init>(java.util.List)>
TopologyPageInfo,<init>,<org.apache.storm.generated.TopologyPageInfo: void <clinit>()>
topology_conf,<init>,<org.apache.storm.generated.TopologyPageInfo: void <clinit>()>
topology_stats,<init>,<org.apache.storm.generated.TopologyPageInfo: void <clinit>()>
topology_version,<init>,<org.apache.storm.generated.TopologyPageInfo: void <clinit>()>
topology_conf,<init>,<org.apache.storm.generated.TopologyPageInfo: void <clinit>()>
topology_stats,<init>,<org.apache.storm.generated.TopologyPageInfo: void <clinit>()>
topology_version,<init>,<org.apache.storm.generated.TopologyPageInfo: void <clinit>()>
SASL PLAIN transport factory will be used.  This is totally insecure.  Please do not use this.,error,<org.apache.storm.security.auth.plain.PlainSaslTransportPlugin: org.apache.storm.thrift.transport.TTransportFactory getServerTransportFactory(boolean)>
"Storm peer transport plugin:, transportPluginClassName, ",info,"<org.apache.storm.messaging.TransportFactory: org.apache.storm.messaging.IContext makeContext(java.util.Map,org.apache.storm.metrics2.StormMetricRegistry)>"
"object:, <*>,  method:, <*>, ",debug,"<org.apache.storm.messaging.TransportFactory: org.apache.storm.messaging.IContext makeContext(java.util.Map,org.apache.storm.metrics2.StormMetricRegistry)>"
"Error while reporting error to cluster, proceeding with shutdown",error,"<org.apache.storm.executor.error.ReportErrorAndDie: void uncaughtException(java.lang.Thread,java.lang.Throwable)>"
